release_id,source_id,source_family_id,observation_id,formulation_id,sample_id,batch_id,lifecycle_status,model_admission_layer,usage_mode,recommended_loss_weight_ceiling,polymer_family,macrodiol_family,macrodiol_nominal_mn_g_mol,macrodiol_repeat_unit_text,macrodiol_structure_mapping_status,hard_segment_mass_fraction,diisocyanate_family,diisocyanate_smiles,chain_extension_route,chain_extension_reagent,curve_point_count,tensile_strength_MPa,elongation_at_break_percent,toughness_MJ_m3,young_modulus_0_5pct_MPa,negative_strain_step_fraction,endpoint_quality_status,test_speed,method_or_test_protocol,leakage_group,curve_sha256,source_file_sha256,source_locator,license,citation_keys
tpu-drum-mechanical-recycling-2026-08-30-v1,source_drum_tpuu_recycling_05ek6k60,family_drum_tpuu_recycling_2024,drum_tensile_1a99c68303db64511e1d,P4PrCL-2k-31HS,10.13020/05ek-6k60|P4PrCL-2k-31HS|未解析批次|P4PrCL-2k-31HS|1 _ 8,P4PrCL-2k-31HS|未解析批次,原生实验材料,核心实验层,primary_train,1.0,TPUU,P4PrCL,2000.0,[-O-CH2-CH2-CH(CH2CH2CH3)-CH2-CH2-C(=O)-]n,repeat_topology_mapped,0.31,IPDI,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,water_to_urea,water,213,43.62508,758.1709,118.98323588771581,,0.0,valid,50mm/min,README: Shimadzu AGS-X；室温；50 mm/min；至少5个拉伸重复；模量拟合0–5%应变,10.13020/05ek-6k60|P4PrCL-2k-31HS|未解析批次,1a99c68303db64511e1d1812a282b4e365c74e6df2b1f362177caae9c79fa72c,8f89c6e6135d892d43401187948eb28d388ef5d8acfd35ab3e6137820cb8da16,数据/原始/外部数据/新增开放数据/DRUM_TPUU_机械回收/解包内容/RAW_TPUU_characterization/Polyol-2k-31HS_Tensile_Prop.xlsx#sheet=P4PrCL-2k-31HS;sample=1 _ 8,CC0-1.0,reference-53;reference-54
tpu-drum-mechanical-recycling-2026-08-30-v1,source_drum_tpuu_recycling_05ek6k60,family_drum_tpuu_recycling_2024,drum_tensile_1b3f0542afc34cf86e70,PCL-2k-17HS,10.13020/05ek-6k60|PCL-2k-17HS|DCB-4-8|PCL-2k-17HS|1 _ 3,PCL-2k-17HS|DCB-4-8,原生实验材料,核心实验层,primary_train,1.0,TPUU,PCL,2000.0,[-O-(CH2)5-C(=O)-]n,repeat_topology_mapped,0.17,IPDI,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,water_to_urea,water,248,44.95823,847.5475,126.87917308166652,,0.0,valid,nan,README: Shimadzu AGS-X；室温；50 mm/min；至少5个拉伸重复；模量拟合0–5%应变,10.13020/05ek-6k60|PCL-2k-17HS|DCB-4-8,1b3f0542afc34cf86e70ecbb7fc735715ecb2205c444816493ff4c200145494b,1ea43958ddb18c6bed9f52fed3e00ca3335d9248dabbca34f911f262a9843215,数据/原始/外部数据/新增开放数据/DRUM_TPUU_机械回收/解包内容/RAW_TPUU_characterization/Polyol-2k-18HS_Tensile_Prop.xlsx#sheet=PCL-2k-17HS;sample=1 _ 3,CC0-1.0,reference-53;reference-54
tpu-drum-mechanical-recycling-2026-08-30-v1,source_drum_tpuu_recycling_05ek6k60,family_drum_tpuu_recycling_2024,drum_tensile_1b7179a4618a30601427,PMCL-1k-28HS,10.13020/05ek-6k60|PMCL-1k-28HS|DCB-3-117|PMCL-1k-28HS|1 _ 5,PMCL-1k-28HS|DCB-3-117,原生实验材料,核心实验层,primary_train,1.0,TPUU,PMCL,1000.0,,family_only_regioisomer_distribution_unresolved,0.28,IPDI,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,water_to_urea,water,214,46.21247,735.5446,95.55818971229675,,0.0,valid,nan,README: Shimadzu AGS-X；室温；50 mm/min；至少5个拉伸重复；模量拟合0–5%应变,10.13020/05ek-6k60|PMCL-1k-28HS|DCB-3-117,1b7179a4618a30601427fbc3e56d925235e4bc8d8205bce80f169ce2c2fe8d8f,0f1aa0dbff5937f2846c0ea0473afbf2b3a09737b7082fd28257d85bc4d8c718,数据/原始/外部数据/新增开放数据/DRUM_TPUU_机械回收/解包内容/RAW_TPUU_characterization/Polyol-1k-28HS_Tensile_Prop.xlsx#sheet=PMCL-1k-28HS;sample=1 _ 5,CC0-1.0,reference-53;reference-54
tpu-drum-mechanical-recycling-2026-08-30-v1,source_drum_tpuu_recycling_05ek6k60,family_drum_tpuu_recycling_2024,drum_tensile_1c1b4e9c96a8288f47a6,P4PrCL-2k-31HS,10.13020/05ek-6k60|P4PrCL-2k-31HS|未解析批次|P4PrCL-2k-31HS|1 _ 7,P4PrCL-2k-31HS|未解析批次,原生实验材料,核心实验层,primary_train,1.0,TPUU,P4PrCL,2000.0,[-O-CH2-CH2-CH(CH2CH2CH3)-CH2-CH2-C(=O)-]n,repeat_topology_mapped,0.31,IPDI,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,water_to_urea,water,216,50.32936,738.9691,130.13778560592348,,0.0,valid,50mm/min,README: Shimadzu AGS-X；室温；50 mm/min；至少5个拉伸重复；模量拟合0–5%应变,10.13020/05ek-6k60|P4PrCL-2k-31HS|未解析批次,1c1b4e9c96a8288f47a6bb768d68bd0ac38e1f6278d37e52fa715539368ab204,8f89c6e6135d892d43401187948eb28d388ef5d8acfd35ab3e6137820cb8da16,数据/原始/外部数据/新增开放数据/DRUM_TPUU_机械回收/解包内容/RAW_TPUU_characterization/Polyol-2k-31HS_Tensile_Prop.xlsx#sheet=P4PrCL-2k-31HS;sample=1 _ 7,CC0-1.0,reference-53;reference-54
tpu-drum-mechanical-recycling-2026-08-30-v1,source_drum_tpuu_recycling_05ek6k60,family_drum_tpuu_recycling_2024,drum_tensile_1cc13add8eab62c86866,PMCL-1k-28HS,10.13020/05ek-6k60|PMCL-1k-28HS|DCB-3-117|PMCL-1k-28HS|1 _ 2,PMCL-1k-28HS|DCB-3-117,原生实验材料,核心实验层,primary_train,1.0,TPUU,PMCL,1000.0,,family_only_regioisomer_distribution_unresolved,0.28,IPDI,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,water_to_urea,water,203,49.59511,731.2565,103.75904430974066,,0.0,valid,nan,README: Shimadzu AGS-X；室温；50 mm/min；至少5个拉伸重复；模量拟合0–5%应变,10.13020/05ek-6k60|PMCL-1k-28HS|DCB-3-117,1cc13add8eab62c86866b044c2e8ace75d266ad47c93a684561f38c39535710b,0f1aa0dbff5937f2846c0ea0473afbf2b3a09737b7082fd28257d85bc4d8c718,数据/原始/外部数据/新增开放数据/DRUM_TPUU_机械回收/解包内容/RAW_TPUU_characterization/Polyol-1k-28HS_Tensile_Prop.xlsx#sheet=PMCL-1k-28HS;sample=1 _ 2,CC0-1.0,reference-53;reference-54
tpu-drum-mechanical-recycling-2026-08-30-v1,source_drum_tpuu_recycling_05ek6k60,family_drum_tpuu_recycling_2024,drum_tensile_1f712cdf9f36bfbc33be,P4MCL-1k-28HS,10.13020/05ek-6k60|P4MCL-1k-28HS|DCB-3-100|P4MCL-1k-28HS|1 _ 6,P4MCL-1k-28HS|DCB-3-100,原生实验材料,核心实验层,primary_train,1.0,TPUU,P4MCL,1000.0,[-O-CH2-CH2-CH(CH3)-CH2-CH2-C(=O)-]n,repeat_topology_mapped,0.28,IPDI,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,water_to_urea,water,220,44.29693,682.9366,90.65518058174416,,0.0,valid,nan,README: Shimadzu AGS-X；室温；50 mm/min；至少5个拉伸重复；模量拟合0–5%应变,10.13020/05ek-6k60|P4MCL-1k-28HS|DCB-3-100,1f712cdf9f36bfbc33be0d91c62bd6ce03b66d846356a13b716e49e6a5b883e4,0f1aa0dbff5937f2846c0ea0473afbf2b3a09737b7082fd28257d85bc4d8c718,数据/原始/外部数据/新增开放数据/DRUM_TPUU_机械回收/解包内容/RAW_TPUU_characterization/Polyol-1k-28HS_Tensile_Prop.xlsx#sheet=P4MCL-1k-28HS;sample=1 _ 6,CC0-1.0,reference-53;reference-54
tpu-drum-mechanical-recycling-2026-08-30-v1,source_drum_tpuu_recycling_05ek6k60,family_drum_tpuu_recycling_2024,drum_tensile_20b78b7ae2f3fcd83939,P4PrCL-5k-26HS,10.13020/05ek-6k60|P4PrCL-5k-26HS|未解析批次|P4PrCL-5k-26HS|1 _ 4,P4PrCL-5k-26HS|未解析批次,原生实验材料,核心实验层,primary_train,1.0,TPUU,P4PrCL,5000.0,[-O-CH2-CH2-CH(CH2CH2CH3)-CH2-CH2-C(=O)-]n,repeat_topology_mapped,0.26,IPDI,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,water_to_urea,water,143,37.39566,531.6733,79.97472728941929,,0.0,valid,50mm/min,README: Shimadzu AGS-X；室温；50 mm/min；至少5个拉伸重复；模量拟合0–5%应变,10.13020/05ek-6k60|P4PrCL-5k-26HS|未解析批次,20b78b7ae2f3fcd83939a0b3413ea99a60c98f604f86ce148896c31ecb31ab44,15778c9819d5518da2ad96618a0b3b4ef1618bcfabad6058fcd4efca0ceae85e,数据/原始/外部数据/新增开放数据/DRUM_TPUU_机械回收/解包内容/RAW_TPUU_characterization/Polyol-5k-29HS_Tensile_Prop.xlsx#sheet=P4PrCL-5k-26HS;sample=1 _ 4,CC0-1.0,reference-53;reference-54
tpu-drum-mechanical-recycling-2026-08-30-v1,source_drum_tpuu_recycling_05ek6k60,family_drum_tpuu_recycling_2024,drum_tensile_20ca121a4655081695ab,P4MCL-2k-31HS,10.13020/05ek-6k60|P4MCL-2k-31HS|DCB-3-155|P4MCL-2k-31HS|1 _ 8,P4MCL-2k-31HS|DCB-3-155,原生实验材料,核心实验层,primary_train,1.0,TPUU,P4MCL,2000.0,[-O-CH2-CH2-CH(CH3)-CH2-CH2-C(=O)-]n,repeat_topology_mapped,0.31,IPDI,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,water_to_urea,water,241,69.16365,757.275,192.94885416806557,,0.0,valid,50mm/min,README: Shimadzu AGS-X；室温；50 mm/min；至少5个拉伸重复；模量拟合0–5%应变,10.13020/05ek-6k60|P4MCL-2k-31HS|DCB-3-155,20ca121a4655081695ab46acea2be8fc48572d1096d7510df2d733483a7460ff,8f89c6e6135d892d43401187948eb28d388ef5d8acfd35ab3e6137820cb8da16,数据/原始/外部数据/新增开放数据/DRUM_TPUU_机械回收/解包内容/RAW_TPUU_characterization/Polyol-2k-31HS_Tensile_Prop.xlsx#sheet=P4MCL-2k-31HS;sample=1 _ 8,CC0-1.0,reference-53;reference-54
tpu-drum-mechanical-recycling-2026-08-30-v1,source_drum_tpuu_recycling_05ek6k60,family_drum_tpuu_recycling_2024,drum_tensile_21474599a789de05d912,P4MCL-5k-29HS,10.13020/05ek-6k60|P4MCL-5k-29HS|DCB-4-10|P4MCL-5k-29HS|1 _ 5,P4MCL-5k-29HS|DCB-4-10,原生实验材料,核心实验层,primary_train,1.0,TPUU,P4MCL,5000.0,[-O-CH2-CH2-CH(CH3)-CH2-CH2-C(=O)-]n,repeat_topology_mapped,0.29,IPDI,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,water_to_urea,water,256,67.13274,820.3813,215.70041472389926,,0.0,valid,nan,README: Shimadzu AGS-X；室温；50 mm/min；至少5个拉伸重复；模量拟合0–5%应变,10.13020/05ek-6k60|P4MCL-5k-29HS|DCB-4-10,21474599a789de05d912ca9f567d4723cc10ce38e0fe3d4fed91b5cdac13c9a3,15778c9819d5518da2ad96618a0b3b4ef1618bcfabad6058fcd4efca0ceae85e,数据/原始/外部数据/新增开放数据/DRUM_TPUU_机械回收/解包内容/RAW_TPUU_characterization/Polyol-5k-29HS_Tensile_Prop.xlsx#sheet=P4MCL-5k-29HS;sample=1 _ 5,CC0-1.0,reference-53;reference-54
tpu-drum-mechanical-recycling-2026-08-30-v1,source_drum_tpuu_recycling_05ek6k60,family_drum_tpuu_recycling_2024,drum_tensile_23bef8962f38f4648202,PCL-5k-29HS,10.13020/05ek-6k60|PCL-5k-29HS|DCB-4-19|PCL-5k-29HS|1 _ 5,PCL-5k-29HS|DCB-4-19,原生实验材料,核心实验层,primary_train,1.0,TPUU,PCL,5000.0,[-O-(CH2)5-C(=O)-]n,repeat_topology_mapped,0.29,IPDI,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,water_to_urea,water,183,32.73556,577.3763,84.73766327261535,,0.0,valid,nan,README: Shimadzu AGS-X；室温；50 mm/min；至少5个拉伸重复；模量拟合0–5%应变,10.13020/05ek-6k60|PCL-5k-29HS|DCB-4-19,23bef8962f38f4648202f41e2d6f58791fd3fbbfb5f006e912b6921ec778281a,15778c9819d5518da2ad96618a0b3b4ef1618bcfabad6058fcd4efca0ceae85e,数据/原始/外部数据/新增开放数据/DRUM_TPUU_机械回收/解包内容/RAW_TPUU_characterization/Polyol-5k-29HS_Tensile_Prop.xlsx#sheet=PCL-5k-29HS;sample=1 _ 5,CC0-1.0,reference-53;reference-54
tpu-drum-mechanical-recycling-2026-08-30-v1,source_drum_tpuu_recycling_05ek6k60,family_drum_tpuu_recycling_2024,drum_tensile_2468f0996f144b048dc8,P4PrCL-5k-26HS,10.13020/05ek-6k60|P4PrCL-5k-26HS|未解析批次|P4PrCL-5k-26HS|1 _ 1,P4PrCL-5k-26HS|未解析批次,原生实验材料,核心实验层,primary_train,1.0,TPUU,P4PrCL,5000.0,[-O-CH2-CH2-CH(CH2CH2CH3)-CH2-CH2-C(=O)-]n,repeat_topology_mapped,0.26,IPDI,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,water_to_urea,water,159,31.44602,598.1929,78.20250120318293,,0.0,valid,50mm/min,README: Shimadzu AGS-X；室温；50 mm/min；至少5个拉伸重复；模量拟合0–5%应变,10.13020/05ek-6k60|P4PrCL-5k-26HS|未解析批次,2468f0996f144b048dc82b1ffaabcfdd1c75a4ec4dfa183bde581ff56e1b70cf,15778c9819d5518da2ad96618a0b3b4ef1618bcfabad6058fcd4efca0ceae85e,数据/原始/外部数据/新增开放数据/DRUM_TPUU_机械回收/解包内容/RAW_TPUU_characterization/Polyol-5k-29HS_Tensile_Prop.xlsx#sheet=P4PrCL-5k-26HS;sample=1 _ 1,CC0-1.0,reference-53;reference-54
