source_id,material_grade,formulation_id,condition_id,source_workbook_name,parsed_workbook_name,sample_id,source_sample_label,source_Fmax_MPa,source_strain_at_Fmax_percent,source_fracture_stress_MPa,source_elongation_at_break_percent,source_young_modulus_MPa,curve_point_count,tensile_strength_MPa,elongation_at_break_percent,toughness_MJ_m3,young_modulus_0_5pct_MPa,negative_strain_step_fraction,endpoint_quality_status,toughness_semantics,material_class,chemistry_mapping_status,target_role,model_admission_layer,usage_mode,sample_weight_ceiling,process_mapping_status,split_group,source_locator,source_file_sha256,license,citation_keys
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1 (upright),TPU_1 (upright).xlsx,TPU_1 (upright).xlsx,TPU_1 (upright)|Éprouvette 1,Éprouvette 1,1.6935726165771485,23.57884407043457,1.4905941009521486,25.07880926132202,21.71411015839076,6025,1.6935726165771485,25.07880926132202,0.293674806548618,15.057053477182107,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1 (upright).xlsx#sample=Éprouvette 1,0ea8abc6bb321674fbd253858b97cdd50c825a561ed7929f9a7bdd33e179d362,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1 (upright),TPU_1 (upright).xlsx,TPU_1 (upright).xlsx,TPU_1 (upright)|Éprouvette 2,Éprouvette 2,1.4282903671264648,16.157954931259155,1.29249906539917,16.824588775634766,20.68006637871414,4044,1.4282903671264648,16.824588775634766,0.15681762779198272,14.672196694049651,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1 (upright).xlsx#sample=Éprouvette 2,0ea8abc6bb321674fbd253858b97cdd50c825a561ed7929f9a7bdd33e179d362,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1 (upright),TPU_1 (upright).xlsx,TPU_1 (upright).xlsx,TPU_1 (upright)|Éprouvette 3,Éprouvette 3,1.8394006729125978,29.852983951568604,1.7320789337158204,31.507105827331543,22.454624004940317,7568,1.8394006729125978,31.507105827331543,0.42078278269862884,15.597148097839876,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1 (upright).xlsx#sample=Éprouvette 3,0ea8abc6bb321674fbd253858b97cdd50c825a561ed7929f9a7bdd33e179d362,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1 (upright),TPU_1 (upright).xlsx,TPU_1 (upright).xlsx,TPU_1 (upright)|Éprouvette 4,Éprouvette 4,1.2981809616088869,29.91046905517578,1.0485383033752442,35.060482025146484,16.19448210689223,8421,1.2981809616088869,35.060482025146484,0.3379188422436802,11.462108594661144,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1 (upright).xlsx#sample=Éprouvette 4,0ea8abc6bb321674fbd253858b97cdd50c825a561ed7929f9a7bdd33e179d362,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_1 (upright),TPU_1 (upright).xlsx,TPU_1 (upright).xlsx,TPU_1 (upright)|Éprouvette 5,Éprouvette 5,1.8289789199829103,27.4888277053833,1.6159770965576172,29.409618377685547,23.204772910234393,7064,1.8289789199829103,29.409618377685547,0.3847496014975784,16.066741959336206,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_1 (upright).xlsx#sample=Éprouvette 5,0ea8abc6bb321674fbd253858b97cdd50c825a561ed7929f9a7bdd33e179d362,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_10sem5,TPU_10sem5.xls,TPU_10sem5.xls,TPU_10sem5|Éprouvette 1,Éprouvette 1,5.179869691734668,153.80943812849,5.015824493079611,157.68464602949098,57.79628366629292,1021,5.179869691734668,157.68464602949098,6.148595734119082,33.32504382196043,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_10sem5.xls#sample=Éprouvette 1,8ddfebdea87da265424c49ae1339d975ee72d0acdcc8ab5104fa0af7f6bf1b37,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_10sem5,TPU_10sem5.xls,TPU_10sem5.xls,TPU_10sem5|Éprouvette 2,Éprouvette 2,4.806710080075033,168.77224545413628,4.602074522685623,180.1052723401226,61.51851652435217,1062,4.806710080075033,180.1052723401226,6.665131867232383,30.511748866840872,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_10sem5.xls#sample=Éprouvette 2,8ddfebdea87da265424c49ae1339d975ee72d0acdcc8ab5104fa0af7f6bf1b37,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_10sem5,TPU_10sem5.xls,TPU_10sem5.xls,TPU_10sem5|Éprouvette 3,Éprouvette 3,4.979704210608155,160.67094964021817,4.830138533545711,167.29597252840176,52.74213355711951,933,4.979704210608155,167.29597252840176,6.3278494267840095,31.594001827063583,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_10sem5.xls#sample=Éprouvette 3,8ddfebdea87da265424c49ae1339d975ee72d0acdcc8ab5104fa0af7f6bf1b37,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_10sem5,TPU_10sem5.xls,TPU_10sem5.xls,TPU_10sem5|Éprouvette 4,Éprouvette 4,4.999151243805928,172.46664364147,4.88334218546765,177.21649486827664,59.42113172448866,971,4.999151243805928,177.21649486827664,6.780914314566963,31.134590428822122,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_10sem5.xls#sample=Éprouvette 4,8ddfebdea87da265424c49ae1339d975ee72d0acdcc8ab5104fa0af7f6bf1b37,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_11,TPU_11.xls,TPU_11.xls,TPU_11|Éprouvette 1,Éprouvette 1,5.329348512274451,159.7490882303391,5.19167592834728,166.20757097264868,60.395701862185916,1005,5.329348512274451,166.20757097264868,6.796906444707181,35.589166728377876,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_11.xls#sample=Éprouvette 1,d705295996bf4617e28cda1a9d253a8593e0eeaabe3e4a137c52e77b1639ffe7,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_11,TPU_11.xls,TPU_11.xls,TPU_11|Éprouvette 2,Éprouvette 2,6.103490076642851,203.03786308388226,5.895825823775883,210.66243202309124,63.962206751153914,1131,6.103490076642851,210.66243202309124,9.98474054075299,38.3837731529552,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_11.xls#sample=Éprouvette 2,d705295996bf4617e28cda1a9d253a8593e0eeaabe3e4a137c52e77b1639ffe7,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_11,TPU_11.xls,TPU_11.xls,TPU_11|Éprouvette 3,Éprouvette 3,5.717123835134206,190.03728941082954,5.584848130460879,204.45398405194283,65.8994067817611,1113,5.717123835134206,204.45398405194283,9.160002379018625,36.66737932036838,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_11.xls#sample=Éprouvette 3,d705295996bf4617e28cda1a9d253a8593e0eeaabe3e4a137c52e77b1639ffe7,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_11,TPU_11.xls,TPU_11.xls,TPU_11|Éprouvette 4,Éprouvette 4,5.803100354299063,193.52773219964,5.50498509082776,198.56935054680798,62.87123756954479,1074,5.803100354299063,198.56935054680798,8.946639179195671,37.00259022595515,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_11.xls#sample=Éprouvette 4,d705295996bf4617e28cda1a9d253a8593e0eeaabe3e4a137c52e77b1639ffe7,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_11,TPU_11.xls,TPU_11.xls,TPU_11|Éprouvette 5,Éprouvette 5,5.938670717436692,201.37888847989962,5.779818830818966,209.58662926359102,62.85179289636356,1135,5.938670717436692,209.58662926359102,9.672353911421087,37.749416424948805,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_11.xls#sample=Éprouvette 5,d705295996bf4617e28cda1a9d253a8593e0eeaabe3e4a137c52e77b1639ffe7,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_12,TPU_12.xls,TPU_12.xls,TPU_12|Éprouvette 1,Éprouvette 1,6.13694116934464,200.48602627543733,6.044695545845544,210.8604197385721,67.72735852510064,1098,6.13694116934464,210.8604197385721,10.147194912589095,39.5230189523023,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_12.xls#sample=Éprouvette 1,b2fb0b5005f32481b54c3b46c4b3669fef51707fe4a24f117fd5bf0c20a46314,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_12,TPU_12.xls,TPU_12.xls,TPU_12|Éprouvette 2,Éprouvette 2,6.16441658970554,199.52553805476055,5.924296374615221,205.7338052666746,68.34270250061022,1167,6.16441658970554,205.7338052666746,9.90988682251757,39.91360841124221,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_12.xls#sample=Éprouvette 2,b2fb0b5005f32481b54c3b46c4b3669fef51707fe4a24f117fd5bf0c20a46314,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_12,TPU_12.xls,TPU_12.xls,TPU_12|Éprouvette 3,Éprouvette 3,6.147562468136359,207.47157185559627,5.815245836147701,221.30471318250056,65.40515266005049,1130,6.147562468136359,221.30471318250056,10.732581514626279,39.8781755931776,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_12.xls#sample=Éprouvette 3,b2fb0b5005f32481b54c3b46c4b3669fef51707fe4a24f117fd5bf0c20a46314,CC-BY-4.0,reference-59
source_mendeley_wfsm6f9rbn_v1,EOS TPU 1301,EOS TPU 1301,TPU_12,TPU_12.xls,TPU_12.xls,TPU_12|Éprouvette 4,Éprouvette 4,6.244744356094009,208.41719157993793,6.099162805524949,220.66673763096333,68.31311533474597,1322,6.244744356094009,220.66673763096333,10.84441438975232,40.43003536979622,0.0,valid,direct_tensile_curve_area_application_not_independent_chemistry,SLS_printed_thermoplastic_polyurethane,commercial_grade_process_condition_partial,direct_tensile_toughness_application,core_tpu_application_experimental,gold_process_transfer_after_condition_group_split,0.35,paper_condition_mapped_detailed_parameters_partial,10.17632/wfsm6f9rbn.1|EOS TPU 1301,数据/原始/外部数据/新增开放数据/Mendeley_SLS_TPU工艺力学/结构化表格/TPU_12.xls#sample=Éprouvette 4,b2fb0b5005f32481b54c3b46c4b3669fef51707fe4a24f117fd5bf0c20a46314,CC-BY-4.0,reference-59
